1678497224366431,500.0687,0.2671756,0.9923664
1678497224421140,499.9008,0.6946565,0.9465649
1678497224473641,500.0992,0.2061069,1.122137
1678497224528693,500.2366,0.1068702,0.9389313
1678497224648845,499.9542,0.2748091,0.870229
1678497224702841,499.9008,0.480916,0.9007633
1678497224757538,500.1069,0.1068702,0.8931297
1678497224812766,500.0076,0.1832061,1.122137
1678497224872138,499.916,0.129771,0.8244275
1678497224931934,499.9618,0.2671756,0.8473283
1678497224988625,500.0611,0.3206107,0.9389313
1678497225044441,500.1069,0.1679389,1.045802
1678497225099918,500.0076,0.4045802,0.7251908
1678497225154786,500.0229,0.2137404,0.7938931
1678497225213394,500.0458,0.1603053,0.8778625
1678497225272720,500.1908,0.3435115,0.7099237
1678497226336406,500.0687,0.3816794,0.8396947
1678497226394528,500.0382,0.3664122,0.9312977
1678497226512935,500.1527,0.4198473,0.8778625
1678497226574925,500.0076,0.2137404,0.9312977
1678497226632758,500.0534,0.5419847,0.9923664
1678497226696466,500.0763,0.1145038,0.7251908
1678497226757667,500.2061,0.3129771,0.8015267
1678497226819002,499.9618,0.2824428,0.6412213
1678497226883066,500.1908,0.06870229,0.832061
1678497226939480,500.0458,0.2213741,0.9847328
1678497227004626,499.9008,0.3358779,0.8167939
1678497227068988,500.1756,0.3740458,0.7938931
1678497227129085,500.2137,0.2137404,0.778626
1678497227203183,499.9924,0.3282443,0.9160305
1678497227269906,499.9924,0.129771,0.870229
1678497228330940,499.9389,0.1984733,0.9465649
1678497228451808,500.1374,0.2213741,1.022901
1678497228515548,499.9847,0.3358779,0.9236641
1678497228580017,500.1145,0.02290076,1.0
1678497228643206,500.0992,0.6412213,0.9770992
1678497228705689,500.1069,0.3129771,0.8015267
1678497228769846,500.0611,0.480916,1.061069
1678497228830249,499.9618,0.3282443,0.9541985
1678497228897402,500.1832,0.3664122,0.8015267
1678497228963174,500.0763,0.08396947,0.870229
1678497229023855,499.9389,0.2290076,0.8091603
1678497229090586,499.9695,0.2366412,0.9236641
1678497229154592,500.1374,0.2366412,0.9465649
1678497229223250,500.0305,0.1450382,0.8625955
1678497230294779,500.1145,0.3587786,0.8549618
1678497230424154,499.9618,0.3816794,0.8473283
1678497230491225,500.1451,0.1984733,0.8854962
1678497230559910,499.9771,0.09160305,0.8091603
1678497230627893,500.1527,0.3969466,0.8931297
1678497230692263,500.1527,0.3816794,0.8015267
1678497230760071,499.9466,0.2519084,0.9389313
1678497230828674,499.9771,0.2290076,0.8549618
1678497230896201,500.0687,0.2977099,0.8778625
1678497230968625,500.0305,0.2824428,1.053435
1678497231038099,499.9084,0.1832061,0.961832
1678497231103526,500.1756,0.4122138,0.9847328
1678497231170237,499.8626,0.3587786,0.832061
1678497231236213,499.9466,0.3435115,0.8931297
1678497232312032,500.2137,500.2672,0.8167939
1678497232444610,499.8321,0.2900764,0.832061
1678497232508524,500.1527,0.2748091,0.9389313
1678497232576516,499.8321,0.2290076,0.9694656
1678497232644641,500.1985,0.1755725,0.7557252
1678497232712642,499.9924,0.1755725,0.7862596
1678497232781123,499.9542,0.389313,0.9160305
1678497232848640,499.9695,0.1832061,0.9389313
1678497232921777,500.0153,0.3435115,0.9465649
1678497232995184,499.8855,0.4732824,1.053435
1678497233067542,500.0534,0.3816794,0.8396947
1678497233138765,500.0763,0.04580153,0.961832
1678497233207527,500.0229,0.351145,0.8931297
1678497233279336,500.0458,0.2519084,0.9923664
1678497234349698,500.0,0.1526718,0.8396947
1678497234479152,500.0611,0.2442748,0.9465649
1678497234549870,499.9695,0.2061069,0.9236641
1678497234623484,499.9771,0.3816794,0.8549618
1678497234698472,500.1832,0.3969466,0.8549618
1678497234774270,500.2443,0.2366412,0.8625955
1678497234847741,499.9466,0.1984733,1.091603
1678497234926063,500.2519,0.2900764,1.0
1678497235001302,500.1298,0.1068702,0.8473283
1678497235114179,500.1069,0.3053435,1.022901
1678497235169456,500.0763,0.4274809,0.7709923
1678497235222648,500.0687,0.4427481,0.8015267
1678497235275064,500.1298,0.3206107,0.9312977
1678497236330200,499.9618,0.3282443,0.9236641
1678497236381643,500.0687,0.2900764,0.7862596
1678497236494055,500.0076,0.2213741,0.8244275
1678497236547559,500.0229,0.2366412,1.167939
1678497236609938,499.9924,0.1832061,0.961832
1678497236662570,499.9466,0.2366412,0.740458
1678497236721156,500.0305,0.4198473,0.8549618
1678497236781909,500.0076,0.3358779,0.8549618
1678497236841004,500.1985,0.259542,0.9083969
1678497236901358,500.0382,0.1908397,0.8473283
1678497236957566,500.0458,0.1984733,0.9236641
1678497237014343,500.1374,0.4198473,0.9236641
1678497237071439,499.9237,0.2824428,1.030534
1678497237128185,500.1603,0.1832061,0.9465649
1678497237184665,499.9084,0.259542,0.9541985
1678497237245512,500.0458,0.3282443,0.8854962
1678497238362827,500.0458,0.1908397,0.8473283
1678497238421151,500.0382,0.3969466,0.8167939
1678497238479452,500.0534,500.2519,1.038168
1678497238535516,500.1603,0.4122138,0.7862596
1678497238594765,499.8626,0.480916,1.061069
1678497238653797,500.0076,0.2442748,0.9312977
1678497238714956,499.9771,0.1908397,0.9465649
1678497238773852,500.0992,0.129771,0.9541985
1678497238832230,499.9542,0.2748091,0.9541985
1678497238893168,500.0305,0.4274809,1.0
1678497238958470,499.9771,0.3053435,0.961832
1678497239023024,500.0458,0.3435115,0.9389313
1678497239087854,500.0687,0.480916,0.9312977
1678497239151860,500.1145,0.3740458,0.7633588
1678497239273123,499.9084,0.3282443,0.9923664
1678497240335524,499.9924,0.389313,1.015267
1678497240395889,500.1985,0.3740458,0.9923664
1678497240456507,500.084,0.3053435,1.0
1678497240517344,500.0763,0.2213741,0.8396947
1678497240580335,500.0916,0.2366412,1.053435
1678497240643823,499.9924,0.06870229,0.870229
1678497240707841,500.1298,0.07633588,0.8549618
1678497240769866,500.0916,0.389313,0.9007633
1678497240832597,499.9389,0.2442748,1.061069
1678497240896317,500.1679,0.2290076,0.9541985
1678497240961307,500.0458,0.1068702,0.9694656
1678497241022644,500.1832,0.3206107,0.778626
1678497241090947,499.9695,0.2137404,0.961832
1678497241214448,500.0382,0.3282443,1.083969
1678497241276228,499.9695,0.2824428,0.9541985
1678497242339738,499.9695,500.2672,0.9236641
1678497242407200,500.0916,0.1908397,0.8778625
1678497242475844,500.2443,0.2671756,1.015267
1678497242542463,499.8626,0.2213741,0.8091603
1678497242609632,499.916,0.2061069,1.083969
1678497242675760,499.8702,0.3129771,0.9847328
1678497242747429,500.1374,0.3358779,0.9160305
1678497242815432,500.0382,0.4732824,1.076336
1678497242883286,500.0382,0.351145,0.8854962
1678497242951792,500.0458,0.1755725,0.8015267
1678497243018206,500.1221,0.3358779,0.961832
1678497243089862,500.0382,0.2900764,0.8473283
1678497243220272,499.9771,0.3358779,0.8625955
1678497244295867,499.9237,0.4503817,0.9770992
1678497244360959,500.0076,0.3587786,0.7251908
1678497244429565,500.2214,0.2061069,0.8549618
1678497244499027,499.9466,0.3129771,0.832061
1678497244567486,500.1603,0.2061069,1.068702
1678497244633269,500.0992,0.3053435,0.8244275
1678497244702927,500.1069,0.2290076,0.7862596
1678497244770924,499.9771,0.2900764,0.6793893
1678497244838593,500.0687,0.2061069,0.8396947
1678497244906346,500.1679,0.3282443,0.9389313
1678497244976452,500.0305,0.259542,0.9007633
1678497245045668,500.0916,0.1679389,0.870229
1678497245116242,499.9847,0.3740458,0.8931297
1678497245254774,499.9389,0.3129771,0.9312977
1678497246330121,500.0611,0.4198473,0.9847328
1678497246402502,499.9695,0.2977099,1.022901
1678497246471662,499.9389,0.2137404,0.8396947
1678497246541281,0.007633588,0.1984733,0.870229
1678497246609900,500.0763,0.3358779,0.9465649
1678497246683858,500.084,0.2824428,0.7938931
1678497246756778,499.9847,0.3969466,0.8854962
1678497246833480,499.8473,0.3358779,0.9083969
1678497246904909,499.8931,0.2061069,0.832061
1678497246975444,499.9924,0.3206107,0.8778625
1678497247047141,500.1298,0.389313,0.8625955
1678497247121093,500.1451,0.4961832,0.9236641
1678497247194066,500.0382,0.2137404,0.870229
1678497248363587,499.9466,0.259542,0.8244275
1678497248413728,499.9389,0.3053435,0.9770992
1678497248466762,500.1145,0.3664122,0.9312977
1678497248519652,500.0992,0.3435115,1.015267
1678497248574152,500.1908,0.4732824,0.961832
1678497248626286,499.9008,0.3053435,0.8244275
1678497248679921,500.1221,0.3282443,0.870229
1678497248737007,499.9695,0.2061069,0.9847328
1678497248790504,500.0992,0.2671756,0.9770992
1678497248843520,499.8473,0.2824428,0.9160305
1678497248898081,500.0534,0.07633588,0.9770992
1678497248955816,500.1298,0.259542,0.8778625
1678497249016210,499.9618,0.259542,1.038168
1678497249072543,500.1679,0.389313,0.7480916
1678497249188164,500.0,0.3740458,0.7633588
1678497249241914,500.1298,0.3664122,1.015267
1678497250300065,500.1756,0.2900764,0.961832
1678497250357365,499.8702,0.1221374,1.061069
1678497250416125,500.0382,0.3129771,0.8549618
1678497250478071,499.9847,0.02290076,0.8396947
1678497250535472,499.8397,0.4045802,0.8167939
1678497250594592,499.8015,0.4427481,0.7099237
1678497250657439,500.0992,0.2824428,0.8854962
1678497250715370,499.9466,0.3816794,0.832061
1678497250777520,500.0458,0.259542,0.8778625
1678497250839688,500.2061,0.129771,0.832061
1678497250901830,499.8321,0.4274809,0.8549618
1678497250963444,500.0763,0.2213741,0.9389313
1678497251078998,500.0763,0.2824428,0.870229
1678497251140376,499.9084,0.1374046,0.961832
1678497251202889,500.0382,0.4274809,0.9923664
1678497251262255,499.9847,0.4580153,0.9694656
1678497252335499,499.8702,0.3053435,0.9770992
1678497252399462,500.1069,0.1755725,0.9465649
1678497252461609,500.0458,0.3206107,1.030534
1678497252522530,499.8931,0.1908397,1.022901
1678497252585840,500.0153,0.1755725,0.8625955
1678497252645585,500.0534,0.3664122,0.8244275
1678497252708045,499.9771,0.1603053,0.7251908
1678497252771114,499.9771,0.2137404,0.8396947
1678497252835717,499.9237,0.3358779,0.8091603
1678497252896377,500.0305,0.3587786,0.8931297
1678497253023979,499.9542,0.2061069,0.9541985
1678497253089042,500.0076,0.3282443,0.9847328
1678497253148991,500.1603,0.389313,0.8244275
1678497253218220,500.0763,0.1145038,0.7938931
1678497253282721,500.1832,0.2519084,0.9847328
1678497254347677,0.007633588,0.2977099,0.9312977
1678497254418674,499.916,0.3740458,1.076336
1678497254488001,500.1145,0.2366412,0.8015267
1678497254554500,500.2061,0.02290076,0.9541985
1678497254621651,499.9466,0.4427481,0.8244275
1678497254689466,500.1145,0.1755725,1.007634
1678497254753562,500.0763,0.09923664,0.9465649
1678497254821685,500.0687,0.6412213,1.0
1678497254890404,500.0153,0.3587786,0.8931297
1678497255020011,499.9084,0.3816794,0.9007633
1678497255089636,499.9542,0.1450382,0.9236641
1678497255157085,500.0,0.2824428,0.870229
1678497255221662,500.1908,0.5038168,0.9083969
1678497255287962,499.9695,0.2671756,0.8167939
1678497256353146,499.9618,0.2824428,0.8091603
1678497256423577,500.0916,0.1450382,0.7709923
1678497256496971,500.0229,0.2366412,0.7633588
1678497256562074,500.2366,0.259542,0.9847328
1678497256631477,500.2214,0.2748091,0.9465649
1678497256697333,500.1374,0.1374046,0.8396947
1678497256764694,499.9084,0.1221374,0.8167939
1678497256834730,499.9084,0.3129771,1.061069
1678497256902534,500.0229,0.351145,0.9160305
1678497257033250,499.9466,0.3664122,0.740458
1678497257106219,500.1832,0.3587786,0.8931297
1678497257178242,499.9771,0.2442748,0.8244275
1678497257248175,500.1298,0.3282443,0.832061
1678497258316517,499.8779,0.2519084,0.8396947
1678497258386656,499.8549,0.4503817,0.8778625
1678497258457974,500.1908,0.4427481,0.9160305
1678497258525169,500.1679,0.3282443,0.8931297
1678497258592907,500.229,499.9237,0.870229
1678497258665805,500.0382,0.5343512,0.9847328
1678497258740294,499.9237,0.129771,0.9923664
1678497258814600,500.1603,0.3587786,1.045802
1678497258887411,499.8321,499.8244,1.045802
1678497258964999,500.1527,500.0229,0.7175572
1678497259100318,500.1145,0.03816794,0.9389313
1678497259172722,499.9542,0.3129771,0.9312977
1678497259246843,499.9924,0.1832061,0.9465649
1678497260318723,500.1832,500.2214,0.9923664
1678497260389988,500.0992,0.5419847,0.9236641
1678497260462893,499.9008,0.5267176,0.8244275
1678497260566912,500.1069,0.2519084,0.7633588
1678497260629275,500.1527,0.2824428,0.8854962
1678497260679801,500.1603,0.0610687,0.9083969
1678497260736561,0.01526718,0.2213741,1.007634
1678497260796588,500.1527,0.1755725,0.9770992
1678497260854451,500.1756,0.3129771,0.9694656
1678497260911788,499.916,0.1832061,1.015267
1678497260964613,499.9924,0.1374046,1.030534
1678497261082262,500.0076,0.4122138,1.022901
1678497261136882,500.0458,500.2061,0.870229
1678497261191114,500.0992,0.1832061,1.076336
1678497261244918,500.1145,0.3053435,0.9389313
1678497262302426,499.9237,0.1755725,0.9007633
1678497262360174,499.8931,0.4122138,0.9236641
1678497262419392,500.1298,0.4351145,1.007634
1678497262478384,499.9313,0.3129771,1.007634
1678497262533036,499.8321,0.1450382,0.9007633
1678497262590703,500.1298,0.3664122,1.030534
1678497262647308,500.1221,0.129771,0.8167939
1678497262706407,500.0763,0.389313,0.8473283
1678497262763833,500.0458,0.3740458,0.8854962
1678497262822572,500.1374,0.1374046,1.030534
1678497262942750,500.1603,0.3587786,0.8015267
1678497263005816,500.1756,0.2519084,0.961832
1678497263066744,500.1756,0.3816794,0.9160305
1678497263131208,499.8321,0.610687,0.8473283
1678497263192852,499.8397,1.343511,0.9465649
1678497263254734,500.0382,0.8625955,0.7938931
1678497264316111,499.9924,0.2442748,0.8854962
1678497264376698,500.0916,0.2519084,0.9160305
1678497264436224,500.1527,0.8091603,1.045802
1678497264497276,500.0458,0.4732824,0.8167939
1678497264560607,499.9924,0.3664122,0.832061
1678497264623204,500.0458,0.2061069,0.9083969
1678497264691829,500.0534,0.3053435,0.9541985
1678497264753928,500.0153,0.1679389,0.961832
1678497264876275,500.0611,0.4122138,0.9770992
1678497264936286,500.2366,0.06870229,0.8854962
1678497264999333,499.8855,0.4503817,0.8396947
1678497265058049,500.1527,0.4961832,0.9465649
1678497265122724,499.9618,0.4732824,0.7938931
1678497265184343,499.9618,0.08396947,0.778626
1678497265245053,500.0382,0.259542,0.9847328
1678497266308590,499.8931,0.03816794,0.9160305
1678497266374300,499.916,0.4656488,0.9160305
1678497266442947,500.0763,0.259542,0.7557252
1678497266507719,500.0916,0.09923664,1.030534
1678497266572763,500.1374,0.259542,0.961832
1678497266636584,500.0458,0.3740458,0.9160305
1678497266700638,499.8092,0.3740458,0.9465649
1678497266829089,500.0382,0.2442748,0.9389313
1678497266895964,500.1298,0.389313,1.0
1678497266961165,499.9237,0.2061069,0.8167939
1678497267027986,500.1145,0.2900764,0.9847328
1678497267097370,499.9313,0.2519084,1.038168
1678497267164798,500.1908,0.2748091,0.9694656
1678497267239369,0.07633588,0.1984733,0.7862596
1678497268307457,499.9542,0.3969466,0.8778625
1678497268375859,500.0916,0.2213741,0.7938931
1678497268444149,500.1756,0.3053435,0.7938931
1678497268511597,499.8779,0.3587786,0.9923664
1678497268576268,500.0305,0.3816794,0.8625955
1678497268645920,499.9924,0.2137404,0.832061
1678497268712438,499.9847,0.3129771,0.9541985
1678497268840344,500.084,0.3129771,0.8778625
1678497268906028,499.9008,0.3129771,0.9770992
1678497268975022,499.9847,0.2977099,1.015267
1678497269043075,499.9466,0.3129771,0.961832
1678497269113065,500.0229,0.4732824,0.870229
1678497269188063,500.1832,0.3129771,0.832061
1678497269263407,499.9924,0.4351145,0.9389313
1678497270334808,499.8931,0.3435115,0.9770992
1678497270402558,500.0382,0.2061069,0.870229
1678497270468923,500.0153,0.2977099,1.007634
1678497270534356,500.0611,0.3587786,0.9389313
1678497270603685,499.916,0.2671756,0.9770992
1678497270675141,500.1374,0.1145038,0.7709923
1678497270749335,499.9084,0.3587786,0.7862596
1678497270877585,500.0687,0.1374046,1.122137
1678497270946785,500.0305,0.3664122,0.8854962
1678497271017769,500.1527,0.2442748,1.083969
1678497271088867,500.2672,0.3587786,0.961832
1678497271160210,500.1756,0.3969466,0.9236641
1678497271234238,500.0305,0.4122138,0.8473283
1678497272306480,499.9771,0.3358779,0.778626
1678497272380203,499.8244,0.3969466,0.9694656
1678497272453922,499.9466,0.5648855,0.9694656
1678497272527457,500.0382,0.2900764,0.8396947
1678497272597726,500.1756,0.3358779,0.8625955
1678497272670727,499.9008,0.3664122,1.015267
1678497272784195,499.8702,0.1832061,1.068702
1678497272834941,500.1603,0.2366412,0.8015267
1678497272948423,500.0229,0.389313,0.8244275
1678497273003856,500.229,0.259542,0.8473283
1678497273060553,500.0382,0.3969466,0.961832
1678497273111158,499.9542,0.1603053,0.8549618
1678497273165221,499.8931,0.351145,0.7557252
1678497273217801,500.2443,0.1908397,0.8473283
1678497273271416,500.2214,0.09923664,1.099237
1678497274326992,500.1069,0.2519084,0.9541985
1678497274381943,500.0076,0.4198473,0.961832
1678497274441790,499.9771,0.2900764,0.9236641
1678497274497205,500.0763,0.2900764,0.8778625
1678497274553497,500.0763,0.4885496,1.053435
1678497274614167,500.0763,0.259542,1.0
1678497274669221,499.9542,0.2366412,0.9465649
1678497274788618,499.8855,0.2290076,0.8167939
1678497274847912,499.9466,0.2977099,0.9465649
1678497274907332,500.1451,0.3206107,0.9694656
1678497274968091,500.1374,0.1984733,0.9694656
1678497275022368,499.9618,0.3435115,1.091603
1678497275084055,499.8931,0.2824428,0.8244275
1678497275145352,500.0,0.3816794,0.8473283
1678497275208098,499.916,0.07633588,1.015267
1678497275281743,499.9542,0.2824428,1.007634
1678497276346773,500.0229,0.3816794,0.9694656
1678497276406700,499.9466,0.5114504,1.0
1678497276465940,500.0382,0.2748091,1.038168
1678497276526243,500.0534,0.2977099,0.9465649
1678497276590533,499.9695,0.4045802,0.9389313
1678497276710641,500.2061,0.2290076,0.8549618
1678497276771006,499.9389,0.1221374,0.8854962
1678497276833016,499.9695,0.351145,0.8778625
1678497276890985,499.9695,0.3282443,0.8167939
1678497276955868,500.1221,0.3816794,1.015267
1678497277018074,500.0916,0.05343511,0.8091603
1678497277076458,0.0,0.1755725,1.007634
1678497277138368,500.084,0.1832061,0.9694656
1678497277199402,499.9618,0.1374046,0.832061
1678497277264787,0.05343511,0.3053435,0.9160305
1678497278335608,499.9466,0.0610687,1.022901
1678497278404296,500.1069,0.3969466,0.8625955
1678497278471653,499.9542,0.2290076,0.8244275
1678497278538890,499.9237,0.3435115,0.9465649
1678497278665890,500.2519,0.4885496,0.7938931
1678497278728260,499.8626,0.3664122,0.8778625
1678497278795113,499.9847,0.3740458,0.9312977
1678497278861859,499.9084,0.3282443,0.8931297
1678497278929820,499.8702,0.3206107,0.8473283
1678497278998924,500.2137,0.129771,0.961832
1678497279064147,499.9313,0.4198473,0.9694656
1678497279128765,499.9618,0.3206107,0.7557252
1678497279193659,499.9847,0.4885496,1.007634
1678497279257417,499.9466,0.351145,0.9007633
1678497280324103,500.1221,0.3358779,0.9083969
1678497280393015,500.0305,0.3282443,0.9312977
1678497280456818,500.0153,0.3587786,0.8778625
1678497280523933,499.7252,0.2671756,1.045802
1678497280650037,499.9618,0.2748091,1.015267
1678497280714314,500.1298,0.2900764,0.740458
1678497280781439,499.9695,0.4274809,0.8244275
1678497280846462,500.1451,0.2748091,0.9465649
1678497280916247,499.9237,0.3664122,0.8931297
1678497280986577,499.8702,0.351145,0.8015267
1678497281056953,499.9771,0.3435115,0.9694656
1678497281124958,500.0763,0.351145,1.038168
1678497281191453,500.0916,0.3587786,0.870229
1678497281260154,500.0916,0.1984733,0.8015267
1678497282328853,499.8931,0.3358779,0.9389313
1678497282393928,500.0611,0.3816794,0.8625955
1678497282460372,499.8855,0.259542,0.9847328
1678497282533067,499.916,0.2671756,0.9160305
1678497282668738,500.1985,0.1832061,0.9236641
1678497282738731,500.1603,0.5038168,0.8167939
1678497282809111,500.1679,0.2366412,1.045802
1678497282885286,500.0611,0.1908397,0.9389313
1678497282957595,499.9237,0.2442748,0.778626
1678497283026379,500.1908,0.3435115,0.9083969
1678497283097942,500.0076,0.3969466,0.832061
1678497283168763,500.0,0.4198473,0.9007633
1678497283239911,499.9847,0.2442748,1.091603
1678497284312545,500.0153,0.389313,0.8015267
1678497284384054,499.916,0.389313,0.7557252
1678497284465139,499.9313,0.3282443,0.8167939
1678497284533494,499.9466,0.4503817,0.961832
1678497284608059,499.9618,0.389313,0.7480916
1678497284747735,0.04580153,0.2213741,0.9465649
1678497284824500,500.0153,0.129771,0.8854962
1678497284900633,500.0534,0.01526718,1.007634
1678497284973306,500.1451,0.389313,0.9312977
1678497285080397,500.0534,0.3664122,0.8549618
1678497285133814,500.0916,0.351145,0.9541985
1678497285187730,0.1526718,0.3358779,0.9007633
1678497285244684,499.9695,0.1526718,0.8167939
1678497286301863,499.8855,0.1374046,0.870229
1678497286359556,499.9389,0.2366412,0.8931297
1678497286416819,500.0305,0.2137404,1.0
1678497286470979,499.9771,0.351145,0.9160305
1678497286528962,499.9847,0.4045802,1.038168
1678497286584487,500.0305,0.2824428,0.8473283
1678497286702098,499.9771,0.09160305,0.7480916
1678497286755936,500.0687,0.3740458,0.8549618
1678497286819233,499.9847,0.4656488,0.9007633
1678497286875473,499.9924,0.1755725,0.8167939
1678497286936553,500.0534,0.1984733,0.8091603
1678497286994451,500.1679,0.259542,0.9770992
1678497287055093,500.2366,0.2748091,0.8778625
1678497287114852,500.1527,0.2137404,1.015267
1678497287172680,500.1451,0.3816794,0.9923664
1678497287231159,500.0,0.07633588,1.061069
1678497287287067,500.1069,0.259542,0.9236641
1678497288344719,499.9924,0.1755725,0.8931297
1678497288403054,500.0305,0.1832061,0.9923664
1678497288463830,0.01526718,0.129771,0.8244275
1678497288583265,499.9618,0.2213741,0.870229
1678497288644098,500.1298,0.1374046,0.9389313
1678497288702486,500.0305,0.351145,0.8244275
1678497288763872,500.0534,0.2824428,0.8854962
1678497288824869,499.9237,0.2977099,0.8931297
1678497288886414,499.9389,0.3129771,1.091603
1678497288945532,500.1527,0.4503817,1.038168
1678497289008446,500.2214,0.09160305,0.8473283
1678497289068537,499.8855,0.2900764,0.9312977
1678497289126365,499.9466,0.2213741,0.7557252
1678497289185985,499.9771,0.2900764,0.9541985
1678497289250029,500.1374,0.3282443,0.8396947
1678497290316387,499.9466,0.3053435,0.778626
1678497290379589,499.9542,0.2061069,0.8091603
1678497290503747,500.1221,0.2442748,0.9770992
1678497290563506,500.0611,0.2824428,0.9465649
1678497290624729,500.0763,0.3969466,0.9312977
1678497290689793,500.1221,0.2671756,0.8091603
1678497290753069,499.9771,0.3053435,0.9236641
1678497290817227,499.9466,0.3587786,0.8167939
1678497290881075,500.0382,0.4732824,0.7633588
1678497290948182,499.8702,0.4274809,0.9465649
1678497291014620,500.0229,0.08396947,0.9770992
1678497291087189,500.0687,0.3740458,0.870229
1678497291151654,500.0992,0.3206107,0.778626
1678497291219480,499.9771,0.3435115,0.8931297
1678497291286191,500.0687,0.3664122,0.9083969
1678497292352096,499.7557,0.2900764,0.961832
1678497292477216,499.9084,0.4885496,1.015267
1678497292541747,500.1374,0.1984733,0.9083969
