datetime,rpm,voltage,current
1678520168489152,74.68995409233531,2.16,0.013614485812904158
1678520168500415,74.68995409233531,2.16,0.23144625881938305
1678520168511810,74.68995409233531,2.16,0.44927803182586196
1678520168523002,74.68995409233531,2.16,0.6671098048323408
1678520168534259,74.68995409233531,2.16,0.8577126062130114
1678520168545271,74.68995409233531,2.16,1.1844602657227299
1678520168556545,74.68995409233531,2.16,1.3750630671034005
1678520168567574,74.68995409233531,2.16,1.5384368968582562
1678520168578879,74.68995409233531,2.16,1.9196424996195975
1678520168589968,74.68995409233531,2.16,2.2463901591293163
1678520168601236,74.68995409233531,2.16,2.3825350172583635
1678520168612408,74.68995409233531,2.16,2.54590884701322
1678520168623764,74.68995409233531,2.16,2.709282676768082
1678520168635237,2.0363820163504673,2.16,2.84542753489713
1678520168646347,2.0363820163504673,2.16,2.9815723930261773
1678520168657628,2.0363820163504673,2.16,3.1177172511552316
1678520168668767,2.0363820163504673,2.16,3.253862109284279
1678520168680064,2.0363820163504673,2.16,3.4172359390391356
1678520168691605,2.0363820163504673,2.16,3.7167546269230454
1678520168702882,2.0363820163504673,2.16,3.825670513426285
1678520168714177,2.0363820163504673,2.16,3.934586399929524
1678520168725483,2.0363820163504673,2.16,4.043502286432764
1678520168736664,149.4315315443702,2.16,4.152418172936003
1678520168747951,149.4315315443702,2.16,4.261334059439243
1678520168759306,149.4315315443702,2.16,4.3430209743166746
1678520168770433,149.4315315443702,2.16,4.424707889194105
1678520168781706,149.4315315443702,2.16,4.560852747323152
1678520168792903,149.4315315443702,2.16,4.8331424635812485
1678520168804153,149.4315315443702,2.16,4.91482937845868
1678520168815416,188.83791011714845,2.16,4.996516293336111
1678520168826745,188.83791011714845,2.16,5.050974236587726
1678520168837896,188.83791011714845,2.16,5.1326611514651574
1678520168849256,188.83791011714845,2.16,5.214348066342589
1678520168860520,188.83791011714845,2.16,5.2960349812200205
1678520168871767,188.83791011714845,2.16,5.350492924471637
1678520168882987,228.5018613688779,2.16,5.432179839349068
1678520168894214,228.5018613688779,2.16,5.704469555607163
1678520168905642,228.5018613688779,2.16,5.758927498858787
1678520168916976,228.5018613688779,2.16,5.7861564704845945
1678520168928301,228.5018613688779,2.16,5.8678433853620255
1678520168939388,228.5018613688779,2.16,5.922301328613642
1678520168950775,237.01453402952012,2.16,6.003988243491074
1678520168961991,237.01453402952012,2.16,6.058446186742696
1678520168973245,237.01453402952012,2.16,6.1129041299943125
1678520168984286,237.01453402952012,2.16,6.167362073245936
1678520168995517,237.01453402952012,2.16,6.303506931374983
1678520169007197,275.1542081416301,2.16,6.46688076112984
1678520169018583,275.1542081416301,2.16,6.494109732755654
1678520169029800,275.1542081416301,2.16,6.548567676007272
1678520169040876,275.1542081416301,2.16,6.575796647633079
1678520169052139,275.1542081416301,2.16,6.603025619258894
1678520169063452,262.3823306169771,2.16,6.630254590884702
1678520169074729,262.3823306169771,2.16,6.6847125341363185
1678520169085827,262.3823306169771,2.16,6.711941505762133
1678520169097102,262.3823306169771,2.16,6.793628420639559
1678520169108316,262.3823306169771,2.16,6.95700225039442
1678520169119703,281.4880965696824,2.16,6.984231222020229
1678520169131126,281.4880965696824,2.16,7.038689165271851
1678520169142315,281.4880965696824,2.16,7.06591813689766
1678520169153557,281.4880965696824,2.16,7.093147108523468
1678520169164779,279.21571412087377,2.16,7.093147108523468
1678520169176041,279.21571412087377,2.16,7.147605051775091
1678520169187114,279.21571412087377,2.16,7.1748340234009
1678520169198427,279.21571412087377,2.16,7.1748340234009
1678520169209626,279.21571412087377,2.16,7.392665796407378
1678520169220947,294.9041666080745,2.16,7.392665796407378
1678520169232125,294.9041666080745,2.16,7.419894768033187
1678520169243372,294.9041666080745,2.16,7.447123739658995
1678520169254767,294.9041666080745,2.16,7.447123739658995
1678520169266091,294.9041666080745,2.16,7.474352711284809
1678520169277474,288.4176457914063,2.16,7.501581682910618
1678520169288935,288.4176457914063,2.16,7.501581682910618
1678520169300269,288.4176457914063,2.16,7.528810654536427
1678520169311421,288.4176457914063,2.16,7.719413455917096
1678520169322689,303.1632510468517,2.16,7.719413455917096
1678520169333815,303.1632510468517,2.16,7.719413455917096
1678520169345046,303.1632510468517,2.16,7.719413455917096
1678520169356093,303.1632510468517,2.16,7.746642427542905
1678520169367356,300.2121517223609,2.16,7.746642427542905
1678520169378669,300.2121517223609,2.16,7.773871399168714
1678520169389795,300.2121517223609,2.16,7.773871399168714
1678520169401095,300.2121517223609,2.16,7.801100370794528
1678520169412143,300.2121517223609,2.16,7.855558314046145
1678520169423452,311.54767210387143,2.16,8.018932143801006
1678520169434629,311.54767210387143,2.16,8.018932143801006
1678520169445795,311.54767210387143,2.16,7.991703172175192
1678520169456845,311.54767210387143,2.16,7.991703172175192
1678520169468119,299.5874364297823,2.16,7.991703172175192
1678520169479276,299.5874364297823,2.16,7.991703172175192
1678520169490586,299.5874364297823,2.16,7.991703172175192
1678520169502028,299.5874364297823,2.16,7.991703172175192
1678520169513097,299.5874364297823,2.16,8.018932143801006
1678520169524720,309.35399805284845,2.16,8.182305973555863
1678520169535872,309.35399805284845,2.16,8.182305973555863
1678520169547101,309.35399805284845,2.16,8.182305973555863
1678520169558252,309.35399805284845,2.16,8.182305973555863
1678520169569538,314.0985112480155,2.16,8.182305973555863
1678520169580671,314.0985112480155,2.16,8.182305973555863
1678520169592055,314.0985112480155,2.16,8.182305973555863
1678520169603185,314.0985112480155,2.16,8.182305973555863
1678520169614635,319.5725119494491,2.16,8.182305973555863
1678520169626045,319.5725119494491,2.16,8.42736671818815
1678520169637167,319.5725119494491,2.16,8.372908774936533
1678520169648480,319.5725119494491,2.16,8.372908774936533
1678520169659598,307.38761451080984,2.16,8.345679803310725
1678520169670951,307.38761451080984,2.16,8.31845083168491
1678520169682011,307.38761451080984,2.16,8.31845083168491
1678520169693254,307.38761451080984,2.16,8.31845083168491
1678520169704388,307.38761451080984,2.16,8.31845083168491
1678520169715740,315.7695666576324,2.16,8.31845083168491
1678520169727085,315.7695666576324,2.16,8.372908774936533
1678520169738523,315.7695666576324,2.16,8.481824661439772
1678520169749876,315.7695666576324,2.16,8.481824661439772
1678520169760976,324.58628695248416,2.16,8.454595689813965
1678520169772327,324.58628695248416,2.16,8.481824661439772
1678520169783422,324.58628695248416,2.16,8.481824661439772
1678520169794724,324.58628695248416,2.16,8.481824661439772
1678520169805790,323.11266781022425,2.16,8.481824661439772
1678520169817196,323.11266781022425,2.16,8.454595689813965
1678520169828453,323.11266781022425,2.16,8.454595689813965
1678520169839793,323.11266781022425,2.16,8.61796951956882
1678520169850855,309.8918831056886,2.16,8.61796951956882
1678520169862086,309.8918831056886,2.16,8.590740547943012
1678520169873364,309.8918831056886,2.16,8.590740547943012
1678520169884536,309.8918831056886,2.16,8.563511576317204
1678520169895799,328.05247624907446,2.16,8.590740547943012
1678520169906930,328.05247624907446,2.16,8.563511576317204
1678520169918466,328.05247624907446,2.16,8.563511576317204
1678520169929498,328.05247624907446,2.16,8.53628260469139
1678520169940850,328.05247624907446,2.16,8.699656434446252
1678520169951940,314.2130260851325,2.16,8.699656434446252
1678520169963148,314.2130260851325,2.16,8.699656434446252
1678520169974386,314.2130260851325,2.16,8.672427462820442
1678520169985641,314.2130260851325,2.16,8.672427462820442
1678520169996950,323.9795461216419,2.16,8.672427462820442
1678520170008087,323.9795461216419,2.16,8.672427462820442
1678520170019527,323.9795461216419,2.16,8.645198491194629
1678520170030608,323.9795461216419,2.16,8.645198491194629
1678520170042034,325.9500878151892,2.16,8.672427462820442
1678520170053314,325.9500878151892,2.16,8.80857232094949
1678520170064593,325.9500878151892,2.16,8.781343349323683
1678520170075822,325.9500878151892,2.16,8.781343349323683
1678520170087133,320.74391288388597,2.16,8.754114377697867
1678520170098312,320.74391288388597,2.16,8.754114377697867
1678520170109718,320.74391288388597,2.16,8.72688540607206
1678520170121312,320.74391288388597,2.16,8.699656434446252
1678520170132500,313.97624513424495,2.16,8.699656434446252
1678520170143816,313.97624513424495,2.16,8.72688540607206
1678520170155170,313.97624513424495,2.16,8.863030264201107
1678520170166459,313.97624513424495,2.16,8.8358012925753
1678520170177733,313.97624513424495,2.16,8.8358012925753
1678520170189309,340.91902202184843,2.16,8.80857232094949
1678520170200457,340.91902202184843,2.16,8.80857232094949
1678520170211804,340.91902202184843,2.16,8.80857232094949
1678520170223028,340.91902202184843,2.16,8.80857232094949
1678520170234260,314.283659033689,2.16,8.781343349323683
1678520170245535,314.283659033689,2.16,8.80857232094949
1678520170256750,314.283659033689,2.16,8.94471717907854
1678520170268010,314.283659033689,2.16,8.91748820745273
1678520170279288,322.032687198964,2.16,8.91748820745273
1678520170290545,322.032687198964,2.16,8.890259235826921
1678520170301597,322.032687198964,2.16,8.890259235826921
1678520170312877,322.032687198964,2.16,8.890259235826921
1678520170324091,316.71378518787,2.16,8.890259235826921
1678520170335339,316.71378518787,2.16,8.890259235826921
1678520170346345,316.71378518787,2.16,8.890259235826921
1678520170357685,316.71378518787,2.16,8.94471717907854
1678520170369040,327.61004160569877,2.16,9.053633065581778
1678520170380338,327.61004160569877,2.16,9.02640409395597
1678520170391573,327.61004160569877,2.16,8.999175122330163
1678520170402632,327.61004160569877,2.16,8.971946150704348
1678520170413874,329.59404877282134,2.16,8.94471717907854
1678520170425212,329.59404877282134,2.16,8.94471717907854
1678520170436455,329.59404877282134,2.16,8.971946150704348
1678520170447551,329.59404877282134,2.16,8.94471717907854
1678520170458964,329.59404877282134,2.16,8.91748820745273
1678520170470074,323.6645368398309,2.16,9.13531998045921
1678520170481428,323.6645368398309,2.16,9.080862037207586
1678520170492897,323.6645368398309,2.16,9.053633065581778
1678520170504119,323.6645368398309,2.16,9.053633065581778
1678520170515346,320.6981343663982,2.16,9.02640409395597
1678520170526664,320.6981343663982,2.16,9.02640409395597
1678520170537880,320.6981343663982,2.16,9.02640409395597
1678520170548987,320.6981343663982,2.16,9.02640409395597
1678520170560206,329.7529783587448,2.16,8.999175122330163
1678520170571497,329.7529783587448,2.16,9.080862037207586
1678520170582869,329.7529783587448,2.16,9.13531998045921
1678520170593950,329.7529783587448,2.16,9.13531998045921
1678520170605177,317.0345734629397,2.16,9.108091008833402
1678520170616440,317.0345734629397,2.16,9.108091008833402
1678520170627703,317.0345734629397,2.16,9.080862037207586
1678520170639094,317.0345734629397,2.16,9.053633065581778
1678520170650200,343.66958545232075,2.16,9.053633065581778
1678520170661448,343.66958545232075,2.16,9.02640409395597
1678520170672591,343.66958545232075,2.16,8.999175122330163
1678520170683972,343.66958545232075,2.16,9.162548952085018
1678520170695093,318.04103751409116,2.16,9.13531998045921
1678520170706333,318.04103751409116,2.16,9.108091008833402
1678520170717453,318.04103751409116,2.16,9.108091008833402
1678520170728757,318.04103751409116,2.16,9.080862037207586
1678520170740122,336.9261665176109,2.16,9.053633065581778
1678520170751345,336.9261665176109,2.16,9.053633065581778
1678520170762501,336.9261665176109,2.16,9.053633065581778
1678520170773632,336.9261665176109,2.16,9.02640409395597
1678520170784939,336.9261665176109,2.16,9.108091008833402
1678520170796055,315.9582770448416,2.16,9.13531998045921
1678520170807306,315.9582770448416,2.16,9.13531998045921
1678520170818428,315.9582770448416,2.16,9.108091008833402
1678520170829692,315.9582770448416,2.16,9.080862037207586
1678520170840780,323.55634183093593,2.16,9.053633065581778
1678520170852044,323.55634183093593,2.16,9.053633065581778
1678520170863234,323.55634183093593,2.16,9.02640409395597
1678520170874558,323.55634183093593,2.16,9.02640409395597
1678520170885828,317.9992418307261,2.16,9.02640409395597
1678520170896969,317.9992418307261,2.16,9.21700689533664
1678520170908200,317.9992418307261,2.16,9.162548952085018
1678520170919326,317.9992418307261,2.16,9.13531998045921
1678520170930665,327.61004160569877,2.16,9.13531998045921
1678520170941831,327.61004160569877,2.16,9.108091008833402
1678520170953083,327.61004160569877,2.16,9.108091008833402
1678520170964161,327.61004160569877,2.16,9.053633065581778
1678520170975460,329.2266795047567,2.16,9.053633065581778
1678520170986778,329.2266795047567,2.16,9.02640409395597
1678520170998054,329.2266795047567,2.16,9.080862037207586
1678520171009401,329.2266795047567,2.16,9.189777923710826
1678520171020505,323.1508390218346,2.16,9.162548952085018
1678520171031761,323.1508390218346,2.16,9.13531998045921
1678520171042912,323.1508390218346,2.16,9.13531998045921
1678520171054166,323.1508390218346,2.16,9.108091008833402
1678520171065240,323.1508390218346,2.16,9.080862037207586
1678520171076533,316.78873721683175,2.16,9.053633065581778
1678520171088029,316.78873721683175,2.16,9.053633065581778
1678520171099362,316.78873721683175,2.16,9.02640409395597
1678520171110487,316.78873721683175,2.16,9.21700689533664
1678520171121770,328.28013712568287,2.16,9.162548952085018
