datetime,rpm,voltage,current
1678520264977451,98.87609088208808,5.28,0.23144625881938305
1678520264988936,98.87609088208808,5.28,1.48397895360664
1678520265000341,98.87609088208808,5.28,2.709282676768082
1678520265011584,98.87609088208808,5.28,3.852899485052093
1678520265022988,98.87609088208808,5.28,4.969287321710302
1678520265034482,98.87609088208808,5.28,5.895072356987835
1678520265045901,5.553349245131131,5.28,6.95700225039442
1678520265057254,5.553349245131131,5.28,8.209534945181671
1678520265068409,5.553349245131131,5.28,9.979418100859316
1678520265079730,5.553349245131131,5.28,11.068576965891712
1678520265091580,5.553349245131131,5.28,11.967133029543435
1678520265102841,5.553349245131131,5.28,12.729544235066111
1678520265113906,5.553349245131131,5.28,13.519184412214596
1678520265125166,5.553349245131131,5.28,14.281595617737272
1678520265136287,5.553349245131131,5.28,14.989548880008332
1678520265147683,152.3738665426645,5.28,15.806418028782623
1678520265159109,152.3738665426645,5.28,16.759432035685972
1678520265170203,152.3738665426645,5.28,18.039193702099034
1678520265181553,152.3738665426645,5.28,18.93774976575076
1678520265192990,152.3738665426645,5.28,19.509558169892767
1678520265204274,266.8607640037666,5.28,20.135824517286395
1678520265215374,266.8607640037666,5.28,20.734861893054205
1678520265226558,266.8607640037666,5.28,21.333899268822027
1678520265237730,266.8607640037666,5.28,21.905707672964034
1678520265249009,296.1047469337425,5.28,22.47751607710604
1678520265260073,296.1047469337425,5.28,22.96763756637062
1678520265271294,296.1047469337425,5.28,23.86619363002234
1678520265282504,296.1047469337425,5.28,24.92812352342893
1678520265293872,345.25756619563725,5.28,25.391016041067694
1678520265305104,345.25756619563725,5.28,25.799450615454845
1678520265316161,345.25756619563725,5.28,26.153427246590372
1678520265327382,345.25756619563725,5.28,26.56186182097752
1678520265338495,391.9617224880383,5.28,26.91583845211305
1678520265349893,391.9617224880383,5.28,27.242586111622767
1678520265360927,391.9617224880383,5.28,27.623791714384105
1678520265372133,435.48227671989537,5.28,27.868852459016395
1678520265383195,435.48227671989537,5.28,27.868852459016395
1678520265394438,435.48227671989537,5.28,27.868852459016395
1678520265405849,420.0128177739799,5.28,27.868852459016395
1678520265417008,420.0128177739799,5.28,27.868852459016395
1678520265428204,420.0128177739799,5.28,27.868852459016395
1678520265439263,477.6204972480547,5.28,27.868852459016395
1678520265450516,477.6204972480547,5.28,27.868852459016395
1678520265461534,477.6204972480547,5.28,27.868852459016395
1678520265472731,463.13148712512697,5.28,27.868852459016395
1678520265483830,463.13148712512697,5.28,27.868852459016395
1678520265494992,463.13148712512697,5.28,27.868852459016395
1678520265506023,493.93177625122667,5.28,27.868852459016395
1678520265517241,493.93177625122667,5.28,27.868852459016395
1678520265528292,493.93177625122667,5.28,27.868852459016395
1678520265539558,489.2077290929591,5.28,27.868852459016395
1678520265550815,489.2077290929591,5.28,27.868852459016395
1678520265561828,514.0372406918697,5.28,27.868852459016395
1678520265573022,514.0372406918697,5.28,27.868852459016395
1678520265584102,514.0372406918697,5.28,27.868852459016395
1678520265595459,516.353369882801,5.28,27.868852459016395
1678520265606605,516.353369882801,5.28,27.868852459016395
1678520265617774,545.0829131361439,5.28,27.868852459016395
1678520265628814,545.0829131361439,5.28,27.868852459016395
1678520265640042,545.0829131361439,5.28,27.868852459016395
1678520265651336,554.425654537924,5.28,27.868852459016395
1678520265662463,554.425654537924,5.28,27.868852459016395
1678520265673697,555.0419493431906,5.28,27.868852459016395
1678520265684806,555.0419493431906,5.28,27.868852459016395
1678520265695952,555.0419493431906,5.28,27.868852459016395
1678520265707200,551.6788551586258,5.28,27.868852459016395
1678520265718500,551.6788551586258,5.28,27.868852459016395
1678520265729547,604.2214645858344,5.28,27.868852459016395
1678520265740841,604.2214645858344,5.28,27.868852459016395
1678520265752040,563.1651688209388,5.28,27.868852459016395
1678520265763315,563.1651688209388,5.28,27.868852459016395
1678520265774355,563.1651688209388,5.28,27.868852459016395
1678520265785567,584.740413034184,5.28,27.868852459016395
1678520265796988,584.740413034184,5.28,27.868852459016395
1678520265808221,578.1259820813232,5.28,27.868852459016395
1678520265819554,578.1259820813232,5.28,27.868852459016395
1678520265830586,601.7422575893796,5.28,27.868852459016395
1678520265841818,601.7422575893796,5.28,27.868852459016395
1678520265853067,581.6643399313998,5.28,27.868852459016395
1678520265864282,581.6643399313998,5.28,27.868852459016395
1678520265875414,581.6643399313998,5.28,27.868852459016395
1678520265886601,600.8055998548468,5.28,27.868852459016395
1678520265897689,600.8055998548468,5.28,27.868852459016395
1678520265908977,592.5050855119415,5.28,27.868852459016395
1678520265920134,592.5050855119415,5.28,27.868852459016395
1678520265931398,614.2680283532835,5.28,27.868852459016395
1678520265942610,614.2680283532835,5.28,27.868852459016395
1678520265953803,593.1698486776976,5.28,27.868852459016395
1678520265965042,593.1698486776976,5.28,27.868852459016395
1678520265976074,593.1698486776976,5.28,27.868852459016395
1678520265987378,628.9946412860913,5.28,27.868852459016395
1678520265998543,628.9946412860913,5.28,27.868852459016395
1678520266009776,607.9406307977737,5.28,27.868852459016395
1678520266020862,607.9406307977737,5.28,27.868852459016395
1678520266032074,662.7957397048134,5.28,27.868852459016395
1678520266043141,662.7957397048134,5.28,27.868852459016395
1678520266054489,611.0345363427995,5.28,27.868852459016395
1678520266065707,611.0345363427995,5.28,27.868852459016395
1678520266076745,627.7707819874474,5.28,27.868852459016395
1678520266087994,627.7707819874474,5.28,27.868852459016395
1678520266099418,650.0646814490298,5.28,27.868852459016395
1678520266110781,650.0646814490298,5.28,27.868852459016395
1678520266121819,650.0646814490298,5.28,27.868852459016395
1678520266133034,644.1016400827208,5.28,27.868852459016395
1678520266144105,644.1016400827208,5.28,27.868852459016395
1678520266155366,620.0739185713019,5.28,27.868852459016395
1678520266166519,620.0739185713019,5.28,27.868852459016395
1678520266177821,655.3531734044437,5.28,27.868852459016395
1678520266189299,655.3531734044437,5.28,27.868852459016395
1678520266200448,629.3910625143806,5.28,27.868852459016395
1678520266211731,629.3910625143806,5.28,27.868852459016395
1678520266223103,644.8410306869197,5.28,27.868852459016395
1678520266234469,644.8410306869197,5.28,27.868852459016395
1678520266245455,653.1081375673459,5.28,27.868852459016395
1678520266256711,653.1081375673459,5.28,27.868852459016395
1678520266267742,647.4556456592434,5.28,27.868852459016395
1678520266279080,647.4556456592434,5.28,27.868852459016395
1678520266290189,636.0981528102157,5.28,27.868852459016395
1678520266302935,636.0981528102157,5.28,27.868852459016395
1678520266314245,691.4827718854756,5.28,27.868852459016395
1678520266325341,691.4827718854756,5.28,27.868852459016395
1678520266336614,635.4492566257272,5.28,27.868852459016395
1678520266347689,635.4492566257272,5.28,27.868852459016395
1678520266359080,654.1539037399795,5.28,27.868852459016395
1678520266370226,654.1539037399795,5.28,27.868852459016395
1678520266381563,644.002743287646,5.28,27.868852459016395
1678520266392678,644.002743287646,5.28,27.868852459016395
1678520266403932,685.9340827073407,5.28,27.868852459016395
1678520266414997,685.9340827073407,5.28,27.868852459016395
1678520266426355,640.5799521458026,5.28,27.868852459016395
1678520266437811,640.5799521458026,5.28,27.868852459016395
1678520266449001,658.9361011321861,5.28,27.868852459016395
1678520266460294,658.9361011321861,5.28,27.868852459016395
1678520266471859,658.9361011321861,5.28,27.868852459016395
1678520266483215,646.8897868533885,5.28,27.868852459016395
1678520266494302,646.8897868533885,5.28,27.868852459016395
1678520266505607,669.6457765667575,5.28,27.868852459016395
1678520266516782,669.6457765667575,5.28,27.868852459016395
1678520266528091,642.9234495232839,5.28,27.868852459016395
1678520266539492,642.9234495232839,5.28,27.868852459016395
1678520266550735,663.8167487892632,5.28,27.868852459016395
1678520266561928,663.8167487892632,5.28,27.868852459016395
1678520266573039,649.7491454006548,5.28,27.868852459016395
1678520266584348,649.7491454006548,5.28,27.868852459016395
1678520266595431,674.1086467373834,5.28,27.868852459016395
1678520266606694,674.1086467373834,5.28,27.868852459016395
1678520266617774,645.7809164066349,5.28,27.868852459016395
1678520266629037,645.7809164066349,5.28,27.868852459016395
1678520266640189,662.6212242490626,5.28,27.868852459016395
1678520266651460,662.6212242490626,5.28,27.868852459016395
1678520266662614,650.7909055175124,5.28,27.868852459016395
1678520266673975,650.7909055175124,5.28,27.868852459016395
1678520266685271,682.2595022501762,5.28,27.868852459016395
1678520266696734,682.2595022501762,5.28,27.868852459016395
1678520266708020,648.0892487406904,5.28,27.868852459016395
1678520266719224,648.0892487406904,5.28,27.868852459016395
1678520266730507,666.0515144136609,5.28,27.868852459016395
1678520266741687,666.0515144136609,5.28,27.868852459016395
1678520266753008,653.5966507027914,5.28,27.868852459016395
1678520266764293,653.5966507027914,5.28,27.868852459016395
1678520266775549,699.0584339825998,5.28,27.868852459016395
1678520266786720,699.0584339825998,5.28,27.868852459016395
1678520266798178,648.9315221091067,5.28,27.868852459016395
1678520266809457,648.9315221091067,5.28,27.868852459016395
1678520266820541,666.7927167899612,5.28,27.868852459016395
1678520266831842,666.7927167899612,5.28,27.868852459016395
1678520266842928,654.5486324243906,5.28,27.868852459016395
1678520266854309,654.5486324243906,5.28,27.868852459016395
1678520266865547,710.2168538691652,5.28,27.868852459016395
1678520266876802,710.2168538691652,5.28,27.868852459016395
1678520266887888,650.8178338677976,5.28,27.868852459016395
1678520266899171,650.8178338677976,5.28,27.868852459016395
1678520266910596,668.5002071977303,5.28,27.868852459016395
1678520266921809,668.5002071977303,5.28,27.868852459016395
1678520266933097,656.289743803722,5.28,27.868852459016395
1678520266944239,656.289743803722,5.28,27.868852459016395
1678520266955622,712.1865519583428,5.28,27.868852459016395
