datetime,rpm,voltage,current
1678520277085544,87.07584225342755,5.76,0.39482008857424533
1678520277096780,87.07584225342755,5.76,1.7562686698647352
1678520277108297,87.07584225342755,5.76,3.063259307903609
1678520277119743,87.07584225342755,5.76,4.669768633826393
1678520277131181,87.07584225342755,5.76,6.87531533551699
1678520277142407,87.07584225342755,5.76,8.263992888433293
1678520277153781,87.07584225342755,5.76,9.298693810214065
1678520277165159,6.662506299588577,5.76,10.333394731994842
1678520277176498,6.662506299588577,5.76,11.422553597027237
1678520277187650,6.662506299588577,5.76,12.402796575556394
1678520277199192,6.662506299588577,5.76,13.464726468962978
1678520277210562,6.662506299588577,5.76,14.417740475866319
1678520277221979,6.662506299588577,5.76,15.888104943660055
1678520277233244,6.662506299588577,5.76,17.576301184460263
1678520277244632,6.662506299588577,5.76,18.338712389982938
1678520277256030,179.53275215089818,5.76,19.18281051038305
1678520277267394,179.53275215089818,5.76,19.94522171590572
1678520277278788,179.53275215089818,5.76,20.734861893054205
1678520277289948,179.53275215089818,5.76,21.524502070202697
1678520277301329,179.53275215089818,5.76,22.23245533247375
1678520277312638,269.7058785704181,5.76,23.076553452873856
1678520277324054,269.7058785704181,5.76,24.301857176035302
1678520277335255,269.7058785704181,5.76,25.472702955945124
1678520277346641,269.7058785704181,5.76,25.9628244452097
1678520277357997,328.2561579438911,5.76,26.48017490610009
1678520277369523,328.2561579438911,5.76,26.91583845211305
1678520277380889,328.2561579438911,5.76,27.460417884629244
1678520277392083,373.8194436192083,5.76,27.868852459016395
1678520277403502,373.8194436192083,5.76,27.868852459016395
1678520277414904,373.8194436192083,5.76,27.868852459016395
1678520277426292,373.8194436192083,5.76,27.868852459016395
1678520277437556,391.2718679063404,5.76,27.868852459016395
1678520277449095,391.2718679063404,5.76,27.868852459016395
1678520277460485,391.2718679063404,5.76,27.868852459016395
1678520277472051,429.3835097561475,5.76,27.868852459016395
1678520277483888,429.3835097561475,5.76,27.868852459016395
1678520277495395,429.3835097561475,5.76,27.868852459016395
1678520277506896,446.27534987976765,5.76,27.868852459016395
1678520277518461,446.27534987976765,5.76,27.868852459016395
1678520277529995,492.6747063429914,5.76,27.868852459016395
1678520277541256,492.6747063429914,5.76,27.868852459016395
1678520277552575,492.6747063429914,5.76,27.868852459016395
1678520277564022,482.0891313676209,5.76,27.868852459016395
1678520277575416,482.0891313676209,5.76,27.868852459016395
1678520277586584,482.0891313676209,5.76,27.868852459016395
1678520277597923,510.66183990519636,5.76,27.868852459016395
1678520277609512,510.66183990519636,5.76,27.868852459016395
1678520277620927,503.9332943522872,5.76,27.868852459016395
1678520277632310,503.9332943522872,5.76,27.868852459016395
1678520277643518,503.9332943522872,5.76,27.868852459016395
1678520277654873,577.5687138529331,5.76,27.868852459016395
1678520277666328,577.5687138529331,5.76,27.868852459016395
1678520277677689,538.5091285703281,5.76,27.868852459016395
1678520277689063,538.5091285703281,5.76,27.868852459016395
1678520277701663,548.4949086343981,5.76,27.868852459016395
1678520277713088,548.4949086343981,5.76,27.868852459016395
1678520277724485,548.4949086343981,5.76,27.868852459016395
