datetime,rpm,voltage,current
1678520125036768,72.40980217938743,0.96,0.013614485812904158
1678520125048200,72.40980217938743,0.96,0.06807242906452698
1678520125059579,72.40980217938743,0.96,0.1225303723161436
1678520125070722,72.40980217938743,0.96,0.17698831556776642
1678520125082044,72.40980217938743,0.96,0.25867523044519136
1678520125093186,72.40980217938743,0.96,0.31313317369681415
1678520125104608,72.40980217938743,0.96,0.36759111694843083
1678520125115739,72.40980217938743,0.96,0.42204906020005367
1678520125127078,72.40980217938743,0.96,0.5309649467032931
1678520125138324,72.40980217938743,0.96,0.5854228899549098
1678520125149742,72.40980217938743,0.96,0.6398808332065326
1678520125161080,72.40980217938743,0.96,0.6671098048323408
1678520125172120,72.40980217938743,0.96,0.7215677480839636
1678520125183337,72.40980217938743,0.96,0.7760256913355803
1678520125194364,72.40980217938743,0.96,0.8032546629613886
1678520125205655,72.40980217938743,0.96,0.8577126062130114
1678520125216740,72.40980217938743,0.96,0.8849415778388198
1678520125227965,72.40980217938743,0.96,0.9393995210904426
1678520125239039,72.40980217938743,0.96,1.048315407593682
1678520125250317,72.40980217938743,0.96,1.0755443792194903
1678520125261475,72.40980217938743,0.96,1.1027733508452986
1678520125272663,2628.888517466154,0.96,1.1300023224711069
1678520125283825,2628.888517466154,0.96,1.1844602657227299
1678520125295060,2628.888517466154,0.96,1.211689237348538
1678520125306355,2628.888517466154,0.96,1.2389182089743462
1678520125317423,2628.888517466154,0.96,1.2661471806001607
1678520125328680,2628.888517466154,0.96,1.2933761522259692
1678520125339703,2628.888517466154,0.96,1.3206051238517775
1678520125350904,2628.888517466154,0.96,1.4022920387292086
1678520125362069,2628.888517466154,0.96,1.4295210103550169
1678520125373302,2628.888517466154,0.96,1.4567499819808254
1678520125384318,2628.888517466154,0.96,1.48397895360664
1678520125395497,2628.888517466154,0.96,1.5112079252324482
1678520125406697,2628.888517466154,0.96,1.5384368968582562
1678520125417966,2628.888517466154,0.96,1.5656658684840647
1678520125429098,97.49857040355687,0.96,1.5928948401098793
1678520125440296,97.49857040355687,0.96,1.6201238117356875
1678520125451524,97.49857040355687,0.96,1.6473527833614958
1678520125462790,97.49857040355687,0.96,1.729039698238927
1678520125474007,97.49857040355687,0.96,1.729039698238927
1678520125485031,97.49857040355687,0.96,1.7562686698647352
1678520125496145,97.49857040355687,0.96,1.7562686698647352
1678520125507342,97.49857040355687,0.96,1.7834976414905437
1678520125518633,97.49857040355687,0.96,1.8107266131163582
1678520125529602,97.49857040355687,0.96,1.8107266131163582
1678520125540795,97.49857040355687,0.96,1.8379555847421665
1678520125551803,97.49857040355687,0.96,1.8651845563679748
1678520125562937,112.84738277977971,0.96,1.8651845563679748
1678520125574016,112.84738277977971,0.96,1.9741004428712143
1678520125585257,112.84738277977971,0.96,1.9468714712454058
1678520125596388,112.84738277977971,0.96,1.9741004428712143
1678520125607586,112.84738277977971,0.96,1.9741004428712143
1678520125618855,112.84738277977971,0.96,2.0013294144970226
1678520125629832,112.84738277977971,0.96,2.0013294144970226
1678520125641042,112.84738277977971,0.96,2.028558386122837
1678520125652046,112.84738277977971,0.96,2.028558386122837
1678520125663232,112.84738277977971,0.96,2.0557873577486454
1678520125674303,127.92270295658751,0.96,2.0557873577486454
1678520125685523,127.92270295658751,0.96,2.0830163293744537
1678520125696563,127.92270295658751,0.96,2.1374742726260765
1678520125707839,127.92270295658751,0.96,2.1374742726260765
1678520125718947,127.92270295658751,0.96,2.1374742726260765
1678520125730219,127.92270295658751,0.96,2.1647032442518848
1678520125741440,127.92270295658751,0.96,2.1647032442518848
1678520125752481,127.92270295658751,0.96,2.1647032442518848
1678520125763716,127.92270295658751,0.96,2.191932215877693
1678520125774757,127.92270295658751,0.96,2.191932215877693
1678520125785962,127.92270295658751,0.96,2.191932215877693
1678520125797128,131.99791034191927,0.96,2.2191611875035018
1678520125808439,131.99791034191927,0.96,2.273619130755124
1678520125819515,131.99791034191927,0.96,2.273619130755124
1678520125830730,131.99791034191927,0.96,2.273619130755124
1678520125841780,131.99791034191927,0.96,2.3008481023809324
1678520125853064,131.99791034191927,0.96,2.3008481023809324
1678520125864299,131.99791034191927,0.96,2.3008481023809324
1678520125875506,131.99791034191927,0.96,2.3280770740067407
1678520125886737,131.99791034191927,0.96,2.3280770740067407
1678520125897781,131.99791034191927,0.96,2.3280770740067407
1678520125909413,137.25685089152674,0.96,2.4097639888841718
1678520125920532,137.25685089152674,0.96,2.4097639888841718
1678520125931777,137.25685089152674,0.96,2.4097639888841718
1678520125942815,137.25685089152674,0.96,2.4097639888841718
1678520125954048,137.25685089152674,0.96,2.4097639888841718
1678520125965328,137.25685089152674,0.96,2.4097639888841718
