datetime,rpm,voltage,current
1678520132045443,1528.4621738496671,1.2,1.1300023224711069
1678520132056562,1528.4621738496671,1.2,1.1844602657227299
1678520132067647,1528.4621738496671,1.2,1.2389182089743462
1678520132078908,1528.4621738496671,1.2,1.2933761522259692
1678520132089916,1528.4621738496671,1.2,1.4567499819808254
1678520132101145,1528.4621738496671,1.2,1.5112079252324482
1678520132112102,1528.4621738496671,1.2,1.5384368968582562
1678520132123299,1528.4621738496671,1.2,1.5928948401098793
1678520132134464,1528.4621738496671,1.2,1.6473527833614958
1678520132145548,1528.4621738496671,1.2,1.7018107266131188
1678520132156728,1528.4621738496671,1.2,1.7562686698647352
1678520132167733,1528.4621738496671,1.2,1.7834976414905437
1678520132178969,1528.4621738496671,1.2,1.8379555847421665
1678520132190014,1528.4621738496671,1.2,1.8651845563679748
1678520132201250,1528.4621738496671,1.2,1.9741004428712143
1678520132212198,3724.0771871670418,1.2,2.028558386122837
1678520132223401,3724.0771871670418,1.2,2.0830163293744537
1678520132234391,3724.0771871670418,1.2,2.110245301000262
1678520132245520,3724.0771871670418,1.2,2.1374742726260765
1678520132256672,3724.0771871670418,1.2,2.1647032442518848
1678520132267872,3724.0771871670418,1.2,2.2191611875035018
1678520132279057,3724.0771871670418,1.2,2.2463901591293163
1678520132290053,3724.0771871670418,1.2,2.273619130755124
1678520132301263,3724.0771871670418,1.2,2.3008481023809324
1678520132312222,3724.0771871670418,1.2,2.3280770740067407
1678520132323425,3724.0771871670418,1.2,2.464221932135795
1678520132334430,3724.0771871670418,1.2,2.464221932135795
1678520132345568,120.83268833725452,1.2,2.4914509037616033
1678520132357711,120.83268833725452,1.2,2.5186798753874116
1678520132369048,120.83268833725452,1.2,2.5186798753874116
1678520132380072,120.83268833725452,1.2,2.54590884701322
1678520132391249,120.83268833725452,1.2,2.5731378186390343
1678520132402500,120.83268833725452,1.2,2.600366790264842
1678520132413563,120.83268833725452,1.2,2.627595761890651
1678520132424753,120.83268833725452,1.2,2.6820537051422737
1678520132435805,120.83268833725452,1.2,2.7637406200196986
1678520132446987,4275.8298219382905,1.2,2.7637406200196986
1678520132458235,4275.8298219382905,1.2,2.790969591645513
1678520132469435,4275.8298219382905,1.2,2.818198563271322
1678520132480419,4275.8298219382905,1.2,2.818198563271322
1678520132491584,4275.8298219382905,1.2,2.84542753489713
1678520132502759,4275.8298219382905,1.2,2.8726565065229384
1678520132513914,4275.8298219382905,1.2,2.8726565065229384
1678520132524981,4275.8298219382905,1.2,2.899885478148753
1678520132536198,4275.8298219382905,1.2,2.899885478148753
1678520132547408,4176.484333510356,1.2,3.0088013646519918
1678520132558725,4176.484333510356,1.2,3.0088013646519918
1678520132569927,4176.484333510356,1.2,3.0360303362778005
1678520132580950,4176.484333510356,1.2,3.0360303362778005
1678520132592138,4176.484333510356,1.2,3.063259307903609
1678520132603304,4176.484333510356,1.2,3.063259307903609
1678520132614473,4176.484333510356,1.2,3.063259307903609
1678520132625483,4176.484333510356,1.2,3.090488279529417
1678520132636649,4176.484333510356,1.2,3.090488279529417
1678520132647943,166.8210575439229,1.2,3.090488279529417
1678520132659381,166.8210575439229,1.2,3.1994041660326564
1678520132670635,166.8210575439229,1.2,3.1994041660326564
1678520132681736,166.8210575439229,1.2,3.1994041660326564
1678520132692936,166.8210575439229,1.2,3.226633137658471
1678520132704083,166.8210575439229,1.2,3.226633137658471
1678520132715276,166.8210575439229,1.2,3.226633137658471
1678520132726314,166.8210575439229,1.2,3.226633137658471
1678520132737499,166.35877584045946,1.2,3.226633137658471
1678520132748761,166.35877584045946,1.2,3.226633137658471
1678520132759985,166.35877584045946,1.2,3.253862109284279
1678520132771011,166.35877584045946,1.2,3.3355490241617103
1678520132782198,166.35877584045946,1.2,3.3355490241617103
1678520132793266,166.35877584045946,1.2,3.3355490241617103
1678520132804619,166.35877584045946,1.2,3.3355490241617103
1678520132815877,175.66637256106415,1.2,3.3627779957875186
1678520132827010,175.66637256106415,1.2,3.3627779957875186
1678520132838201,175.66637256106415,1.2,3.3627779957875186
1678520132849293,175.66637256106415,1.2,3.3627779957875186
1678520132860520,175.66637256106415,1.2,3.3627779957875186
1678520132871615,175.66637256106415,1.2,3.3627779957875186
1678520132882829,175.66637256106415,1.2,3.44446491066495
1678520132893865,175.66637256106415,1.2,3.44446491066495
1678520132905082,169.17700585663349,1.2,3.44446491066495
1678520132916147,169.17700585663349,1.2,3.44446491066495
1678520132927419,169.17700585663349,1.2,3.44446491066495
1678520132938694,169.17700585663349,1.2,3.4716938822907584
1678520132949775,169.17700585663349,1.2,3.4716938822907584
1678520132960998,169.17700585663349,1.2,3.4716938822907584
1678520132972031,169.17700585663349,1.2,3.4716938822907584
1678520132983305,169.17700585663349,1.2,3.4716938822907584
1678520132994353,3392.9008251092055,1.2,3.5533807971681894
1678520133005612,3392.9008251092055,1.2,3.5533807971681894
1678520133016641,3392.9008251092055,1.2,3.5533807971681894
1678520133027863,3392.9008251092055,1.2,3.5533807971681894
1678520133038983,3392.9008251092055,1.2,3.5533807971681894
1678520133050176,3392.9008251092055,1.2,3.5533807971681894
1678520133061366,3392.9008251092055,1.2,3.5533807971681894
1678520133072563,3392.9008251092055,1.2,3.5533807971681894
1678520133083754,184.0839626533556,1.2,3.5533807971681894
1678520133094833,184.0839626533556,1.2,3.5533807971681894
1678520133106149,184.0839626533556,1.2,3.6350677120456143
1678520133117197,184.0839626533556,1.2,3.6350677120456143
1678520133128458,184.0839626533556,1.2,3.6078387404198056
